Booking_ID,booking_status
INN18876,0.70827234
INN18998,0.665513
INN05611,0.6198545
INN03726,0.30813164
INN28970,0.038838107
INN05706,0.40426552
INN07546,0.6340624
INN29366,0.536188
INN35250,0.14982487
INN22606,0.44216305
INN02880,0.19726582
INN03452,0.14784344
INN08815,0.92968124
INN04220,0.12825407
INN13149,0.08558086
INN25804,0.059488963
INN07213,0.090428315
INN31443,0.27534842
INN00280,0.2268819
INN25871,0.63330775
INN22812,0.16516826
INN07306,0.71195024
INN30960,0.2956191
INN21965,0.47433904
INN03357,0.19722709
INN29731,0.20199145
INN04449,0.13633539
INN08022,0.3766176
INN30254,0.5209075
INN06207,0.38118184
INN01733,0.14248326
INN35954,0.41781738
INN34967,0.030208105
INN02981,0.34442797
INN27793,0.0115085775
INN21486,0.7391619
INN24888,0.56687605
INN15482,0.20550874
INN02305,0.6713403
INN20805,0.21276326
INN22183,0.047583636
INN25101,0.30559486
INN32028,0.2886024
INN35222,0.63485706
INN12670,0.07019892
INN16939,0.044344034
INN16187,0.42708197
INN03220,0.5743217
INN16918,0.1444665
INN00619,0.19697286
INN26665,0.09178148
INN32778,0.2066856
INN21441,0.08010127
INN03654,0.6120754
INN09862,0.3909583
INN20968,0.49358508
INN07758,0.47612843
INN08275,0.04854798
INN34899,0.31861418
INN00252,0.027128503
INN03194,0.056803826
INN25634,0.0782713
INN12378,0.49160737
INN03777,0.08723461
INN35293,0.6782005
INN11509,0.0032352328
INN15686,0.1123565
INN18460,0.047605835
INN04083,0.12701173
INN12189,0.34317964
INN04470,0.08233137
INN02953,0.22223124
INN26233,0.27893376
INN28565,0.15616131
INN34192,0.16575901
INN03781,0.5369476
INN09193,0.19499624
INN29001,0.13169941
INN21983,0.016162021
INN22129,0.07274829
INN23319,0.64197475
INN23497,0.2844223
INN01228,0.014450799
INN32590,0.23171416
INN06627,0.72205496
INN18465,0.36267912
INN35129,0.16134062
INN31825,0.49435458
INN00735,0.16584663
INN06420,0.4021026
INN16090,0.6017491
INN09332,0.0034387494
INN04572,0.07675953
INN16275,0.1661978
INN21229,0.018869841
INN08591,0.053242095
INN10595,0.37825137
INN35670,0.52045006
INN23451,0.64479333
INN03620,0.34416437
INN36055,0.19992888
INN19280,0.41643047
INN03054,0.17824955
INN23209,0.48330835
INN23766,0.086353905
INN32992,0.3450675
INN35468,0.42551023
INN00832,0.6170657
INN15193,0.8534378
INN35401,0.43635768
INN29297,0.09333593
INN16368,0.15079537
INN26324,0.021989595
INN28323,0.40148374
INN10360,0.07604659
INN14077,0.23935954
INN11496,0.20686626
INN36177,0.19917157
INN23694,0.7986321
INN09153,0.09069305
INN21356,0.32472625
INN06395,0.3004517
INN05012,0.50481623
INN28990,0.49959257
INN12904,0.20207748
INN31486,0.766675
INN26345,0.21497327
INN20550,0.62821436
INN02868,0.30902892
INN33741,0.6746341
INN06947,0.007674124
INN23620,0.45286116
INN22460,0.6268306
INN12601,0.88230795
INN08238,0.19181971
INN35839,0.615783
INN28392,0.005924845
INN19730,0.26705828
INN01183,0.11132758
INN27699,0.76053995
INN20538,0.6213579
INN00218,0.28093466
INN30316,0.27391577
INN18017,0.45392212
INN02035,0.96808225
INN06736,0.3652208
INN11294,0.022924382
INN28660,0.4711868
INN25900,0.24662836
INN02238,0.76381
INN15287,0.085632056
INN25654,0.10251523
INN30602,0.6483782
INN11646,0.05381063
INN00944,0.06482766
INN22063,0.4367298
INN03426,0.38215402
INN30800,0.1489821
INN28202,0.40227103
INN33606,0.21357058
INN17637,0.59962267
INN29879,0.16245608
INN25263,0.17140083
INN19843,0.38035488
INN28963,0.32479778
INN32869,0.40649697
INN08148,0.30872598
INN05663,0.005823081
INN24538,0.041141726
INN07561,0.49719214
INN08147,0.44565034
INN27518,0.23117073
INN34572,0.228687
INN30629,0.3927999
INN27860,0.0068321815
INN19380,0.036494356
INN35840,0.6670203
INN14161,0.10881705
INN01797,0.23100767
INN11547,0.47716412
INN01617,0.6106561
INN08518,0.67545116
INN08221,0.104945816
INN25723,0.41778746
INN13333,0.40323475
INN04811,0.48754433
INN22770,0.36153093
INN25656,0.2678032
INN15169,0.1580617
INN08556,0.8353004
INN08505,0.32701528
INN08294,0.34094322
INN22013,0.24121313
INN34888,0.13508248
INN20297,0.37341166
INN12053,0.21409625
INN17984,0.032738715
INN23405,0.16636069
INN14302,0.005247086
INN31286,0.39034617
INN31745,0.1631365
INN33014,0.31356415
INN29558,0.10357316
INN02134,0.21446657
INN19768,0.128348
INN21503,0.021188341
INN22662,0.2546977
INN13374,0.29360545
INN22056,0.29448056
INN20443,0.57021374
INN11276,0.38354924
INN13951,0.04054915
INN04852,0.033217832
INN29466,0.1724502
INN09352,0.06782357
INN22088,0.46725914
INN01403,0.41746473
INN06294,0.0042048804
INN32512,0.18814635
INN18553,0.46984068
INN28265,0.46116862
INN20169,0.6631212
INN29680,0.47607514
INN21297,0.09253509
INN35889,0.2465401
INN33011,0.109909065
INN15538,0.29244506
INN18137,0.009691171
INN34302,0.13067587
INN25575,0.39226484
INN13828,0.08958616
INN17842,0.39544982
INN10994,0.35563624
INN04456,0.31831002
INN33170,0.19538282
INN10727,0.6474488
INN21876,0.14296506
INN31035,0.48508972
INN27280,0.24610035
INN36112,0.20201124
INN10985,0.06202715
INN15135,0.51629496
INN19975,0.20982201
INN01838,0.1335424
INN27338,0.21065341
INN10071,0.4275645
INN20524,0.61227936
INN29843,0.22001319
INN10370,0.091349505
INN06757,0.07066299
INN10425,0.072370484
INN13790,0.025310282
INN22002,0.15079656
INN07887,0.69798166
INN33054,0.45517957
INN23503,0.12763299
INN23102,0.13238932
INN35800,0.16783194
INN18407,0.6831303
INN04914,0.36978135
INN04035,0.6619312
INN09903,0.25312567
INN35145,0.19754657
INN13115,0.7608378
INN34044,0.28772515
INN32678,0.2549869
INN03243,0.48071867
INN29283,0.13872255
INN30124,0.50091684
INN21350,0.13663884
INN35395,0.06250591
INN24495,0.5812875
INN31683,0.5770178
INN03590,0.562009
INN04986,0.9223079
INN21194,0.12440029
INN03379,0.14794664
INN21636,0.68302613
INN16805,0.50840354
INN30078,0.1936509
INN14898,0.39868653
INN26369,0.20226564
INN04593,0.23473383
INN16852,0.13899775
INN00442,0.3160026
INN03834,0.36616734
INN20398,0.30227295
INN12628,0.14305763
INN04281,0.19634783
INN23548,0.4809577
INN25232,0.28458083
INN05344,0.7007035
INN10300,0.79510444
INN21157,0.56454575
INN23840,0.40950665
INN33102,0.32994622
INN28335,0.019596877
INN02301,0.7773267
INN31863,0.59234345
INN12571,0.47863644
INN06731,0.041381266
INN34378,0.58892125
INN32274,0.43586695
INN09524,0.10450568
INN27728,0.08659034
INN01340,0.143172
INN07295,0.41571152
INN12485,0.24149676
INN15760,0.28589237
INN35841,0.006812224
INN19904,0.025330005
INN27108,0.63649553
INN26519,0.362894
INN07071,0.5549189
INN12987,0.11282045
INN13296,0.6446274
INN28714,0.2926091
INN14914,0.42199558
INN09073,0.88364
INN28036,0.15503785
INN28669,0.3706274
INN12494,0.06073364
INN14561,0.93543077
INN01641,0.10529963
INN21308,0.0687693
INN21295,0.78059065
INN25266,0.14202952
INN29481,0.82616276
INN06187,0.21966185
INN17897,0.49106708
INN31426,0.70061177
INN17252,0.0732556
INN28053,0.0991614
INN03943,0.2931087
INN23982,0.22789027
INN28710,0.7400846
INN25372,0.72905236
INN27257,0.17572458
INN06552,0.41003677
INN12139,0.26761606
INN10792,0.59373754
INN24388,0.57969517
INN32241,0.37597728
INN11029,0.47487402
INN29791,0.0096136555
INN14582,0.015110404
INN18340,0.23173396
INN00197,0.08740746
INN07881,0.38734713
INN11544,0.20908822
INN27635,0.35630926
INN07948,0.29124627
INN24136,0.6712261
INN19906,0.7248901
INN17955,0.7953075
INN00734,0.6803088
INN21500,0.35063875
INN29263,0.048114993
INN08291,0.5740368
INN24626,0.7807559
INN16695,0.007949617
INN27740,0.22173691
INN32461,0.01872868
INN23606,0.42622247
INN07290,0.14497624
INN04286,0.039355624
INN27542,0.037156645
INN07337,0.038850464
INN09996,0.1261825
INN16342,0.786368
INN00625,0.04106305
INN12537,0.47082826
INN35355,0.49733636
INN25977,0.4648649
INN30578,0.07319026
INN17368,0.37799457
INN11431,0.24029805
INN33249,0.448239
INN19100,0.18375535
INN01595,0.206934
INN10277,0.0073325974
INN24900,0.11864035
INN29299,0.17391016
INN21748,0.48508972
INN19761,0.010927325
INN21139,0.59089583
INN06593,0.115293205
INN22086,0.01572624
INN23023,0.56657237
INN25660,0.4590199
INN28824,0.41658294
INN25022,0.572233
INN21787,0.5757344
INN34357,0.41292965
INN02072,0.51481843
INN06761,0.5209161
INN00458,0.48807094
INN27552,0.40116572
INN06586,0.0044443416
INN32235,0.022348106
INN10422,0.38379663
INN17978,0.19566327
INN18635,0.3953778
INN34148,0.21926439
INN24962,0.48523843
INN21429,0.4747547
INN07304,0.319252
INN09739,0.51181376
INN05347,0.4015332
INN32015,0.0926717
INN34147,0.09939001
INN15045,0.11965154
INN10658,0.46118352
INN13053,0.53439647
INN24062,0.09119068
INN35881,0.034630585
INN25132,0.27716154
INN35132,0.9483053
INN26847,0.22146522
INN05479,0.05766232
INN24964,0.25003085
INN17412,0.09578487
INN20966,0.40694675
INN32721,0.3380271
INN30437,0.09998107
INN08500,0.44993606
INN16398,0.34358677
INN32901,0.28726643
INN32622,0.29767302
INN14454,0.0032792168
INN01682,0.25532717
INN12981,0.11384919
INN10344,0.017339643
INN25320,0.4758106
INN04238,0.4095948
INN23944,0.5431865
INN16766,0.2589648
INN26301,0.11525325
INN12779,0.14234231
INN23193,0.15682776
INN30795,0.81969726
INN32268,0.51698273
INN04420,0.11419779
INN04557,0.20781997
INN13489,0.20288377
INN00567,0.3948866
INN21915,0.40721294
INN25295,0.18293631
INN19136,0.9837552
INN02753,0.6099066
INN02961,0.16414815
INN32950,0.045855355
INN10922,0.33226636
INN20202,0.5017031
INN33076,0.84870285
INN30820,0.049991738
INN22074,0.22572654
INN28659,0.24783295
INN01449,0.69538414
INN09762,0.19444315
INN18042,0.15645385
INN22221,0.25646678
INN18796,0.1251719
INN28169,0.286436
INN32251,0.019154303
INN08280,0.28145602
INN26323,0.43925714
INN08484,0.46917653
INN02677,0.038388878
INN01378,0.56384027
INN19127,0.14915642
INN34194,0.19704327
INN31245,0.52778685
INN24117,0.4137331
INN11129,0.13298061
INN02300,0.64649445
INN08846,0.7169964
INN10429,0.5198987
INN23308,0.29968795
INN28992,0.39155644
INN14325,0.045805223
INN17380,0.18422818
INN34126,0.15848836
INN26977,0.1732348
INN23406,0.5478869
INN25152,0.7621588
INN29205,0.38877696
INN12089,0.14810744
INN23718,0.06581616
INN05173,0.34361678
INN18036,0.2768513
INN26667,0.3891117
INN06003,0.085601054
INN20796,0.34035346
INN05019,0.22690232
INN29941,0.5417641
INN15571,0.08296581
INN01180,0.047583636
INN32242,0.6299402
INN13034,0.3338773
INN24803,0.56200445
INN32019,0.45394462
INN18329,0.0035983592
INN14284,0.38510376
INN23883,0.6012504
INN25643,0.74521166
INN30099,0.05940501
INN28682,0.17667422
INN07946,0.37184012
INN12427,0.13601424
INN21061,0.7610095
INN09677,0.15388142
INN04878,0.40969986
INN18915,0.07790747
INN34648,0.8232127
INN25201,0.23229676
INN17692,0.019618835
INN18594,0.47037488
INN30991,0.12769829
INN12239,0.050309625
INN19059,0.14136623
INN25491,0.23803487
INN18847,0.15728945
INN08355,0.03506965
INN33390,0.32981974
INN33807,0.12885293
INN28570,0.25389647
INN14778,0.56971633
INN08311,0.24232782
INN21158,0.3707758
INN19712,0.014944003
INN28463,0.5047957
INN33479,0.66406715
INN17929,0.59003615
INN24410,0.38600072
INN19111,0.038787454
INN10926,0.44804814
INN12288,0.02188982
INN06109,0.07229305
INN18271,0.016706105
INN25885,0.77961636
INN00759,0.11798209
INN18839,0.7376867
INN03567,0.10902432
INN34165,0.16390386
INN06984,0.4195921
INN05361,0.49355006
INN07205,0.35349742
INN04411,0.3806592
INN16621,0.19109277
INN12784,0.34761652
INN35911,0.27717203
INN19388,0.02640048
INN31232,0.029617913
INN05860,0.21961422
INN34577,0.6716385
INN30864,0.46959546
INN19853,0.57365364
INN05922,0.43441525
INN09518,0.3198889
INN14387,0.041185096
INN18528,0.28282315
INN22863,0.69721407
INN31816,0.17652898
INN02276,0.06292573
INN15506,0.44205776
INN34694,0.46251446
INN07325,0.9328035
INN14448,0.14232273
INN21753,0.78250206
INN07025,0.33328238
INN26180,0.2156849
INN28084,0.38382143
INN10804,0.0058703176
INN27432,0.27458334
INN04845,0.5885503
INN36022,0.24452001
INN33600,0.5292937
INN27336,0.049489394
INN03221,0.41015452
INN05328,0.04813464
INN30192,0.2742185
INN30228,0.10818295
INN34071,0.67175716
INN32859,0.43790948
INN04950,0.84262043
INN10036,0.9369459
INN16636,0.92230636
INN13757,0.63535696
INN22308,0.9698038
INN28384,0.61397135
INN20121,0.14213388
INN20258,0.051748417
INN21654,0.06778104
INN18869,0.16651887
INN36234,0.36826402
INN16070,0.48856753
INN22730,0.35890538
INN10477,0.7190119
INN03987,0.83474565
INN30774,0.74385315
INN11301,0.15175939
INN14041,0.14370729
INN15392,0.05958722
INN28241,0.8105479
INN19081,0.7457167
INN09415,0.7441297
INN14814,0.32176447
INN13036,0.42481974
INN19443,0.08208324
INN08134,0.42834723
INN26547,0.12615472
INN24069,0.09998133
INN34086,0.41205755
INN28584,0.44091004
INN14093,0.016274247
INN29594,0.4752045
INN19107,0.080881834
INN11866,0.49605185
INN35232,0.044563852
INN21259,0.0078080385
INN33072,0.25769007
INN15253,0.024783988
INN35055,0.070968874
INN08384,0.10994844
INN23294,0.4596927
INN33015,0.4365278
INN07307,0.73052543
INN20586,0.3999733
INN36223,0.20830731
INN32909,0.4362385
INN14422,0.3356716
INN11800,0.47297025
INN04520,0.051976666
INN03039,0.024526026
INN24994,0.73683894
INN31397,0.095531784
INN34324,0.35373926
INN30098,0.2922528
INN21525,0.21380547
INN20557,0.6462895
INN34433,0.7117271
INN34445,0.5099271
INN08618,0.08653113
INN13439,0.66484576
INN11744,0.7954092
INN30108,0.15175939
INN22164,0.16710007
INN22904,0.93554384
INN19985,0.010017542
INN13518,0.02243881
INN22950,0.033880066
INN05882,0.06892768
INN06150,0.0054049133
INN24762,0.06754364
INN14453,0.33534306
INN27466,0.47081444
INN09622,0.39072463
INN17114,0.16065565
INN08825,0.007101423
INN23540,0.6640186
INN08055,0.06881042
INN31756,0.08916059
INN32343,0.06416926
INN03932,0.5387862
INN04606,0.36738276
INN15579,0.10997161
INN07644,0.66970116
INN23602,0.42632562
INN26022,0.13190371
INN14635,0.4767579
INN16304,0.34969714
INN20916,0.076835275
INN19747,0.09527846
INN29647,0.111101955
INN11216,0.20988809
INN12656,0.64431256
INN20116,0.12649515
INN09993,0.49557853
INN13856,0.24427114
INN27661,0.18226145
INN31120,0.37766606
INN33345,0.7807559
INN22473,0.74296314
INN29183,0.2968186
INN04203,0.35439202
INN16622,0.1078704
INN07970,0.045071464
INN07918,0.41103494
INN23232,0.2343735
INN12435,0.5737881
INN25108,0.39743897
INN17432,0.51628983
INN28919,0.044940267
INN12262,0.137918
INN31069,0.48637912
INN22797,0.35671577
INN35050,0.62851226
INN30690,0.6381277
INN14603,0.1717697
INN30204,0.15662196
INN23843,0.060605906
INN03489,0.24525696
INN25854,0.953568
INN12316,0.4034894
INN02438,0.2934868
INN12300,0.5177117
INN02136,0.13450238
INN25513,0.68203664
INN09713,0.4907753
INN14144,0.37507638
INN26700,0.004354945
INN33907,0.026119644
INN13603,0.46913868
INN08529,0.95601445
INN03253,0.61391973
INN05810,0.67916
INN02639,0.32091436
INN18443,0.4677989
INN09791,0.07352547
INN13376,0.025774283
INN32827,0.24125986
INN08780,0.26299155
INN00978,0.08267515
INN30689,0.35079017
INN34315,0.5690998
INN31388,0.3629386
INN20710,0.02099349
INN26955,0.47678712
INN34023,0.44924816
INN31097,0.22274834
INN35515,0.29685172
INN18308,0.18155754
INN11428,0.09022268
INN01241,0.09514922
INN17203,0.23980892
INN26041,0.07016105
INN09296,0.25243056
INN05698,0.077198535
INN31734,0.66159576
INN24264,0.062439784
INN21739,0.13741985
INN26434,0.79795426
INN32225,0.025732387
INN00703,0.19856663
INN04521,0.6829859
INN27938,0.45504496
INN35418,0.6748448
INN28071,0.06268918
INN24037,0.51371336
INN15742,0.4813452
INN17962,0.32602158
INN15365,0.37303528
INN34674,0.005949106
INN09354,0.1980247
INN12620,0.3902318
INN11750,0.17922823
INN35346,0.41332445
INN24906,0.08447286
INN22790,0.43209386
INN15989,0.9602561
INN27138,0.11274643
INN32238,0.5029107
INN25872,0.103113495
INN31786,0.13029917
INN24795,0.39604115
INN08903,0.34317708
INN23374,0.4141459
INN19810,0.012055745
INN00378,0.012287897
INN10332,0.66364235
INN01299,0.6970019
INN26384,0.40155324
INN22975,0.7705003
INN19211,0.47603604
INN27582,0.058774594
INN12310,0.6358501
INN28365,0.00075867726
INN08501,0.037241787
INN04519,0.37800956
INN30224,0.03377369
INN34810,0.7988622
INN14698,0.23791325
INN17497,0.12578173
INN11516,0.5315883
INN19754,0.29668024
INN01035,0.0014050411
INN10881,0.57056695
INN31963,0.18811938
INN05346,0.01748151
INN12291,0.53169125
INN17965,0.25679833
INN18307,0.361533
INN02002,0.78833604
INN15326,0.3633882
INN36054,0.113675885
INN33578,0.67185104
INN31933,0.26873472
INN27984,0.28360403
INN12832,0.85067844
INN10854,0.16344756
INN29616,0.5019197
INN30086,0.69172055
INN18452,0.013127515
INN30924,0.17520116
INN03900,0.33553666
INN09452,0.27844608
INN01166,0.28717533
INN00345,0.44378838
INN09505,0.49936643
INN05677,0.063424595
INN03209,0.1624519
INN18408,0.23328781
INN25555,0.26210657
INN30851,0.3043071
INN00140,0.73145956
INN15985,0.14173177
INN24928,0.7901587
INN33083,0.27517775
INN30592,0.9823997
INN30928,0.47502527
INN04215,0.4707919
INN14403,0.26495662
INN12519,0.0053599547
INN11558,0.21976969
INN08603,0.30267903
INN26960,0.10477294
INN31506,0.43095368
INN31849,0.59777933
INN10008,0.13469976
INN20647,0.32800913
INN06112,0.014450364
INN33684,0.23407796
INN34466,0.03227765
INN03646,0.44602567
INN05467,0.0824099
INN05253,0.6354712
INN03674,0.07961588
INN02230,0.37565786
INN28912,0.34376875
INN25051,0.21357247
INN19592,0.021603582
INN01283,0.12801692
INN32258,0.36803
INN18499,0.06568505
INN01591,0.004413588
INN18054,0.40445256
INN01795,0.24493729
INN10329,0.06912149
INN02875,0.35660934
INN05654,0.075988606
INN21522,0.07747244
INN21473,0.14499016
INN29998,0.025718892
INN22120,0.18109027
INN07639,0.32584321
INN10128,0.14375399
INN07192,0.30075115
INN25446,0.27105242
INN21904,0.20687811
INN12565,0.34963673
INN33042,0.39616445
INN28692,0.7147024
INN01847,0.4401492
INN04021,0.42100576
INN18655,0.2781242
INN18894,0.47489715
INN31293,0.25095308
INN02443,0.0032733697
INN11512,0.39487657
INN29728,0.06810455
INN25791,0.7789609
INN18357,0.3414485
INN15539,0.2101388
INN04385,0.78073317
INN01737,0.38133037
INN28238,0.075154774
INN00120,0.030686004
INN25913,0.14658354
INN23073,0.06555642
INN33392,0.017639935
INN05200,0.069436006
INN16065,0.043922015
INN11905,0.3473584
INN19079,0.38319823
INN29641,0.842576
INN06482,0.17048593
INN24087,0.75184095
INN22052,0.0032670426
INN02118,0.5104012
INN20593,0.17869587
INN09566,0.22229369
INN33811,0.81218505
INN32025,0.80495983
INN01198,0.005853994
INN06282,0.42681456
INN01669,0.07305147
INN35477,0.26186192
INN16316,0.8083909
INN11998,0.01723583
INN00518,0.08058839
INN18955,0.043346483
INN29370,0.024746954
INN30510,0.24432683
INN28892,0.007360152
INN28422,0.29466906
INN06886,0.07639795
INN31478,0.0716907
INN04507,0.021799603
INN28884,0.004881865
INN01073,0.7153167
INN28628,0.099280685
INN05716,0.6774706
INN01276,0.09432124
INN09559,0.7216095
INN02296,0.0051256153
INN03602,0.5986266
INN13063,0.0032487276
INN08041,0.016000533
INN05551,0.4732732
INN04825,0.20489757
INN02745,0.07342435
INN30083,0.46168038
INN10789,0.2827437
INN25968,0.07730367
INN29437,0.1338097
INN09271,0.9480405
INN01931,0.55065554
INN13611,0.09487695
INN20221,0.21556716
INN30009,0.5770975
INN02526,0.70586056
INN29142,0.15075518
INN00641,0.2425406
INN27405,0.24958694
INN35990,0.2843906
INN05842,0.029209362
INN04347,0.2546354
INN05684,0.5771246
INN30541,0.52895826
INN26277,0.2669661
INN26982,0.45995697
INN25581,0.47422105
INN18247,0.56756645
INN02625,0.59386754
INN09986,0.16886218
INN27215,0.32356113
INN29584,0.1652389
INN12948,0.5462635
INN20022,0.14325802
INN02159,0.13694347
INN19291,0.20760247
INN33179,0.1127121
INN22026,0.19719113
INN10507,0.29569507
INN00242,0.21715626
INN28114,0.27415684
INN07498,0.3042245
INN03266,0.013747654
INN35066,0.19970031
INN15772,0.35758078
INN12408,0.42725873
INN25020,0.35639322
INN07302,0.49496806
INN10138,0.009972115
INN17202,0.44678098
INN04738,0.32263404
INN05712,0.6018469
INN26518,0.45184952
INN06927,0.66243726
INN32642,0.5548217
INN15177,0.36014974
INN23355,0.57946736
INN21580,0.241036
INN10371,0.5754891
INN29276,0.7273254
INN21716,0.49842718
INN05357,0.06520071
INN35131,0.54840505
INN08762,0.3170582
INN35806,0.044659525
INN30402,0.7068872
INN16056,0.4428188
INN08427,0.28486374
INN24824,0.0015345169
INN35245,0.48298928
INN01001,0.6693066
INN34187,0.20614846
INN14193,0.050007567
INN06216,0.7986803
INN16613,0.09092147
INN15519,0.18731649
INN05355,0.1976962
INN07865,0.18691202
INN15138,0.035617407
INN07031,0.15070333
INN10039,0.384542
INN12734,0.20017035
INN23281,0.06949238
INN14223,0.57787234
INN04230,0.11051345
INN21010,0.6116289
INN28818,0.45140743
INN05713,0.16792001
INN17391,0.20103374
INN13593,0.22057638
INN20576,0.20707086
INN30053,0.09114586
INN33273,0.045109738
INN02532,0.4662636
INN02762,0.12902239
INN06716,0.06929587
INN13197,0.51859415
INN05755,0.16239621
INN17828,0.20176171
INN20741,0.36798963
INN19877,0.73892164
INN27164,0.65298873
INN02096,0.3418431
INN14984,0.8868764
INN03050,0.5611365
INN17118,0.5058726
INN00953,0.10165137
INN05825,0.72936827
INN29304,0.70862496
INN09932,0.21883737
INN29461,0.1271942
INN01663,0.15373641
INN07029,0.46178964
INN18552,0.69368845
INN18218,0.39363533
INN07719,0.17772962
INN20276,0.81629187
INN21284,0.44264278
INN31518,0.2653202
INN18930,0.56283253
INN09441,0.7347522
INN32312,0.646894
INN20041,0.42521676
INN09147,0.017955856
INN12864,0.51314735
INN05658,0.060289767
INN29544,0.63204926
INN34586,0.059045106
INN28755,0.042913307
INN34351,0.14800556
INN10753,0.111260675
INN32320,0.14099903
INN16031,0.13939586
INN23533,0.05348171
INN18436,0.02417332
INN11748,0.7465289
INN20571,0.29130915
INN27896,0.26055193
INN34188,0.11635186
INN07894,0.24104561
INN29385,0.45817477
INN01521,0.013755615
INN20732,0.35001343
INN01244,0.13187136
INN25379,0.012847209
INN01556,0.28435796
INN33891,0.03355479
INN07034,0.50066525
INN11659,0.70799214
INN29759,0.16719528
INN23813,0.03459761
INN26495,0.48067102
INN09933,0.5364469
INN01890,0.26731843
INN01115,0.14457536
INN18537,0.06699747
INN03930,0.09425113
INN34495,0.5963026
INN24891,0.3935501
INN19047,0.14372511
INN11793,0.46357712
INN08858,0.024487633
INN02449,0.13715898
INN22545,0.5646378
INN01872,0.09502234
INN18539,0.5643307
INN24026,0.22645417
INN18290,0.8796121
INN12610,0.7423879
INN04651,0.9718416
INN14153,0.19269386
INN21721,0.12636429
INN08212,0.0059987404
INN13170,0.031625375
INN08477,0.4283049
INN17116,0.4086526
INN24240,0.6329893
INN21255,0.10301573
INN33433,0.33845985
INN34076,0.0761115
INN09364,0.1375446
INN15349,0.011214573
INN10728,0.6812803
INN16356,0.23306702
INN08102,0.011054026
INN08226,0.024247387
INN34132,0.16434167
INN10981,0.41992044
INN28034,0.42834723
INN05988,0.05479368
INN28594,0.20572755
INN13538,0.04565361
INN17266,0.2827349
INN09539,0.30488363
INN22872,0.69159484
INN20123,0.17947301
INN28069,0.15187997
INN02579,0.21307072
INN33231,0.23696424
INN11859,0.19557911
INN34506,0.18330875
INN24319,0.3628889
INN16510,0.19650804
INN24186,0.21831316
INN08271,0.40155324
INN06804,0.0012750499
INN21874,0.51952416
INN19982,0.29060274
INN05639,0.17163089
INN09329,0.0013963504
INN08046,0.021654654
INN16000,0.034521863
INN35415,0.39582708
INN30150,0.3899303
INN19351,0.22890115
INN15342,0.26401186
INN24331,0.52725166
INN05976,0.06725516
INN17763,0.3824959
INN14665,0.21373916
INN09709,0.56114835
INN12039,0.4269242
INN23876,0.5541125
INN27822,0.9322272
INN00992,0.4023317
INN33222,0.7825149
INN26223,0.49532792
INN22412,0.31474304
INN02313,0.33742595
INN20799,0.08413025
INN18925,0.9659146
INN31347,0.37322885
INN25563,0.6141578
INN29217,0.22177835
INN34038,0.036928114
INN07101,0.025846096
INN33463,0.40608352
INN15921,0.20589854
INN00500,0.27746698
INN18838,0.5114698
INN28572,0.03142238
INN06621,0.42539918
INN36015,0.029125962
INN01306,0.3510252
INN01348,0.14224233
INN27880,0.44701692
INN01982,0.57173985
INN10666,0.114104606
INN12370,0.0014589486
INN30885,0.022253588
INN30959,0.1301566
INN05947,0.053729318
INN12348,0.24604832
INN35171,0.020431306
INN10315,0.34825724
INN26395,0.68228114
INN05220,0.24806912
INN25299,0.3972601
INN02908,0.7335907
INN09961,0.7238274
INN26981,0.18715043
INN12102,0.09933528
INN32447,0.09884434
INN31352,0.11158993
INN21007,0.5899894
INN09780,0.1790722
INN05549,0.09424078
INN15084,0.023873296
INN08414,0.46689698
INN09382,0.009044116
INN32781,0.15310346
INN17545,0.038122177
INN24296,0.11712717
INN21785,0.92383575
INN13200,0.26358733
INN07432,0.08649145
INN11489,0.028827408
INN23194,0.38516244
INN36240,0.1692293
INN07781,0.7350925
INN31694,0.45046344
INN16214,0.2698255
INN34143,0.020763125
INN06351,0.35881326
INN30211,0.17289096
INN09929,0.04916312
INN26671,0.017822752
INN01992,0.7381843
INN28709,0.29600182
INN01030,0.7740383
INN06272,0.321882
INN20808,0.06520085
INN36085,0.40749654
INN19298,0.19249646
INN12061,0.39642057
INN35004,0.2664839
INN08919,0.71534437
INN06970,0.55328274
INN11189,0.85970503
INN35335,0.8034702
INN26305,0.0025472424
INN34206,0.02167641
INN16719,0.15173419
INN15335,0.4681494
INN05372,0.6359143
INN34766,0.21123661
INN16542,0.5016158
INN06605,0.73496634
INN13083,0.12536134
INN19535,0.37165746
INN06437,0.7240481
INN21957,0.52564067
INN06663,0.09813229
INN34039,0.7065247
INN20489,0.090195924
INN02009,0.2749833
INN22248,0.14950943
INN05876,0.30609727
INN29365,0.15536626
INN19025,0.47635177
INN27828,0.33113477
INN29350,0.35906416
INN29367,0.11003828
INN23884,0.19939025
INN08136,0.18354858
INN07752,0.00422087
INN04706,0.1638289
INN01093,0.121323615
INN10355,0.52215904
INN02169,0.26663676
INN30126,0.003196478
INN01034,0.22403288
INN01857,0.8116393
INN03190,0.3357942
INN30591,0.4282275
INN10399,0.58558303
INN32727,0.43127188
INN33808,0.0018732741
INN31211,0.7477459
INN15493,0.7552063
INN20651,0.24268523
INN01079,0.67305684
INN33152,0.14710331
INN35024,0.3325058
INN22547,0.34088963
INN01184,0.2730767
INN04751,0.06463524
INN33058,0.042085152
INN01789,0.14451605
INN33585,0.894033
INN35327,0.328725
INN22098,0.20279087
INN28996,0.5789817
INN23671,0.35136545
INN16753,0.048922237
